x,y,u_x,u_y,p
1.000000000000000056e-01,3.699999999999999956e-01,1.018013525754213333e-02,-1.154759898781776428e-01,3.116532087326049805e+00
1.000000000000000056e-01,3.800000000000000044e-01,1.030584145337343216e-02,-1.065388694405555725e-01,3.138733625411987305e+00
1.000000000000000056e-01,3.900000000000000133e-01,1.042149867862462997e-02,-9.761404246091842651e-02,3.159148216247558594e+00
1.000000000000000056e-01,4.000000000000000222e-01,1.052716840058565140e-02,-8.870122581720352173e-02,3.177778482437133789e+00
1.000000000000000056e-01,4.099999999999999756e-01,1.062280777841806412e-02,-7.979894429445266724e-02,3.194628238677978516e+00
1.000000000000000056e-01,4.199999999999999845e-01,1.070850621908903122e-02,-7.090635597705841064e-02,3.209697484970092773e+00
1.000000000000000056e-01,4.299999999999999933e-01,1.078447233885526657e-02,-6.202233582735061646e-02,3.222989797592163086e+00
1.000000000000000056e-01,4.400000000000000022e-01,1.085083466023206711e-02,-5.314575135707855225e-02,3.234503507614135742e+00
1.000000000000000056e-01,4.500000000000000111e-01,1.090775337070226669e-02,-4.427565634250640869e-02,3.244243860244750977e+00
1.000000000000000056e-01,4.600000000000000200e-01,1.095504220575094223e-02,-3.541066497564315796e-02,3.252209424972534180e+00
1.000000000000000056e-01,4.699999999999999734e-01,1.099309977144002914e-02,-2.655019797384738922e-02,3.258403062820434570e+00
1.000000000000000056e-01,4.799999999999999822e-01,1.102182921022176743e-02,-1.769294962286949158e-02,3.262822389602661133e+00
1.000000000000000056e-01,4.899999999999999911e-01,1.104108151048421860e-02,-8.837550878524780273e-03,3.265470981597900391e+00
1.000000000000000056e-01,5.000000000000000000e-01,1.105081941932439804e-02,1.649884507060050964e-05,3.266347885131835938e+00
1.000000000000000056e-01,5.100000000000000089e-01,1.105133350938558578e-02,8.870596066117286682e-03,3.265454530715942383e+00
1.000000000000000056e-01,5.200000000000000178e-01,1.104213576763868332e-02,1.772570237517356873e-02,3.262789249420166016e+00
1.000000000000000056e-01,5.300000000000000266e-01,1.102336030453443527e-02,2.658277191221714020e-02,3.258353948593139648e+00
1.000000000000000056e-01,5.400000000000000355e-01,1.099481340497732162e-02,3.544295579195022583e-02,3.252146959304809570e+00
1.000000000000000056e-01,5.500000000000000444e-01,1.095641311258077621e-02,4.430703818798065186e-02,3.244167327880859375e+00
1.000000000000000056e-01,5.600000000000000533e-01,1.090804021805524826e-02,5.317613482475280762e-02,3.234414100646972656e+00
1.000000000000000056e-01,5.699999999999999512e-01,1.084946002811193466e-02,6.205128133296966553e-02,3.222887039184570312e+00
1.000000000000000056e-01,5.799999999999999600e-01,1.078046765178442001e-02,7.093333452939987183e-02,3.209587097167968750e+00
1.000000000000000056e-01,5.899999999999999689e-01,1.070093642920255661e-02,7.982338964939117432e-02,3.194511413574218750e+00
1.000000000000000056e-01,5.999999999999999778e-01,1.061060559004545212e-02,8.872252702713012695e-02,3.177657365798950195e+00
1.000000000000000056e-01,6.099999999999999867e-01,1.050956454128026962e-02,9.763170033693313599e-02,3.159024000167846680e+00
1.000000000000000056e-01,6.199999999999999956e-01,1.039733272045850754e-02,1.065516397356987000e-01,3.138608694076538086e+00
1.000000000000000056e-01,6.300000000000000044e-01,1.027406658977270126e-02,1.154839321970939636e-01,3.116411685943603516e+00
1.000000000000000056e-01,6.400000000000000133e-01,1.013934146612882614e-02,1.244292184710502625e-01,3.092427968978881836e+00
1.000000000000000056e-01,6.500000000000000222e-01,9.993608109652996063e-03,1.333886533975601196e-01,3.066655397415161133e+00
1.000000000000000056e-01,6.600000000000000311e-01,9.836315177381038666e-03,1.423632502555847168e-01,3.039091110229492188e+00
1.000000000000000056e-01,6.700000000000000400e-01,9.667801670730113983e-03,1.513541340827941895e-01,3.009730815887451172e+00
1.000000000000000056e-01,6.800000000000000488e-01,9.488149546086788177e-03,1.603627055883407593e-01,2.978571653366088867e+00
1.000000000000000056e-01,6.899999999999999467e-01,9.297098033130168915e-03,1.693893224000930786e-01,2.945610046386718750e+00
1.000000000000000056e-01,6.999999999999999556e-01,9.095261804759502411e-03,1.784359663724899292e-01,2.910841464996337891e+00
1.000000000000000056e-01,7.099999999999999645e-01,8.882868103682994843e-03,1.875029057264328003e-01,2.874260902404785156e+00
1.000000000000000056e-01,7.199999999999999734e-01,8.659998886287212372e-03,1.965919882059097290e-01,2.835863828659057617e+00
1.000000000000000056e-01,7.299999999999999822e-01,8.427309803664684296e-03,2.057037204504013062e-01,2.795645475387573242e+00
1.000000000000000056e-01,7.399999999999999911e-01,8.184957318007946014e-03,2.148394286632537842e-01,2.753602266311645508e+00
1.000000000000000056e-01,7.500000000000000000e-01,7.933652959764003754e-03,2.240000516176223755e-01,2.709725141525268555e+00
1.000000000000000056e-01,7.600000000000000089e-01,7.673903368413448334e-03,2.331867665052413940e-01,2.664011955261230469e+00
1.000000000000000056e-01,7.700000000000000178e-01,7.406338118016719818e-03,2.424003332853317261e-01,2.616455316543579102e+00
1.000000000000000056e-01,7.800000000000000266e-01,7.131445221602916718e-03,2.516415715217590332e-01,2.567051172256469727e+00
1.000000000000000056e-01,7.900000000000000355e-01,6.850100122392177582e-03,2.609114050865173340e-01,2.515792608261108398e+00
1.000000000000000056e-01,8.000000000000000444e-01,6.562757305800914764e-03,2.702106833457946777e-01,2.462675333023071289e+00
1.000000000000000056e-01,8.100000000000000533e-01,6.270288489758968353e-03,2.795398831367492676e-01,2.407692670822143555e+00
1.000000000000000056e-01,8.199999999999999512e-01,5.973148159682750702e-03,2.888998091220855713e-01,2.350838184356689453e+00
1.000000000000000056e-01,8.299999999999999600e-01,5.672148428857326508e-03,2.982908785343170166e-01,2.292107343673706055e+00
1.000000000000000056e-01,8.399999999999999689e-01,5.367591045796871185e-03,3.077133893966674805e-01,2.231494426727294922e+00
1.000000000000000056e-01,8.499999999999999778e-01,5.060206167399883270e-03,3.171684741973876953e-01,2.168991088867187500e+00
1.000000000000000056e-01,8.599999999999999867e-01,4.750265739858150482e-03,3.266558945178985596e-01,2.104593992233276367e+00
1.000000000000000056e-01,8.699999999999999956e-01,4.438078962266445160e-03,3.361760377883911133e-01,2.038297891616821289e+00
1.000000000000000056e-01,8.800000000000000044e-01,4.123809747397899628e-03,3.457292914390563965e-01,1.970095038414001465e+00
1.000000000000000056e-01,8.900000000000000133e-01,3.807823406532406807e-03,3.553161323070526123e-01,1.899977207183837891e+00
1.000000000000000056e-01,9.000000000000000222e-01,3.489631460979580879e-03,3.649363219738006592e-01,1.827940821647644043e+00
1.000000000000000056e-01,9.100000000000000311e-01,3.169386880472302437e-03,3.745907545089721680e-01,1.753975272178649902e+00
1.000000000000000056e-01,9.200000000000000400e-01,2.846750663593411446e-03,3.842792510986328125e-01,1.678076028823852539e+00
1.000000000000000056e-01,9.300000000000000488e-01,2.521260874345898628e-03,3.940025269985198975e-01,1.600233197212219238e+00
1.000000000000000056e-01,9.399999999999999467e-01,2.192541258409619331e-03,4.037607312202453613e-01,1.520439267158508301e+00
1.000000000000000056e-01,9.499999999999999556e-01,1.859861658886075020e-03,4.135541319847106934e-01,1.438689589500427246e+00
1.000000000000000056e-01,9.599999999999999645e-01,1.522633479908108711e-03,4.233840107917785645e-01,1.354971051216125488e+00
1.000000000000000056e-01,9.699999999999999734e-01,1.180178718641400337e-03,4.332506358623504639e-01,1.269281268119812012e+00
1.000000000000000056e-01,9.799999999999999822e-01,8.317038882523775101e-04,4.431540369987487793e-01,1.181614637374877930e+00
1.000000000000000056e-01,9.899999999999999911e-01,4.766986239701509476e-04,4.530964195728302002e-01,1.091961741447448730e+00
1.000000000000000056e-01,1.000000000000000000e+00,1.140974927693605423e-04,4.630780816078186035e-01,1.000327825546264648e+00
1.100000000000000006e-01,0.000000000000000000e+00,4.863296635448932648e-05,-4.628324806690216064e-01,1.000059723854064941e+00
1.100000000000000006e-01,1.000000000000000021e-02,4.834013525396585464e-04,-4.528360962867736816e-01,1.091662645339965820e+00
1.100000000000000006e-01,2.000000000000000042e-02,8.976079989224672318e-04,-4.428840875625610352e-01,1.181274652481079102e+00
1.100000000000000006e-01,2.999999999999999889e-02,1.294630812481045723e-03,-4.329736232757568359e-01,1.268899559974670410e+00
1.100000000000000006e-01,4.000000000000000083e-02,1.677980879321694374e-03,-4.231033325195312500e-01,1.354542493820190430e+00
1.100000000000000006e-01,5.000000000000000278e-02,2.050316194072365761e-03,-4.132711589336395264e-01,1.438210964202880859e+00
1.100000000000000006e-01,5.999999999999999778e-02,2.414485672488808632e-03,-4.034767746925354004e-01,1.519909381866455078e+00
1.100000000000000006e-01,7.000000000000000666e-02,2.772308187559247017e-03,-3.937188386917114258e-01,1.599648237228393555e+00
1.100000000000000006e-01,8.000000000000000167e-02,3.125695744529366493e-03,-3.839968442916870117e-01,1.677432179450988770e+00
1.100000000000000006e-01,8.999999999999999667e-02,3.475841367617249489e-03,-3.743104040622711182e-01,1.753271698951721191e+00
1.100000000000000006e-01,1.000000000000000056e-01,3.823688486590981483e-03,-3.646590709686279297e-01,1.827171683311462402e+00
1.100000000000000006e-01,1.100000000000000006e-01,4.169926978647708893e-03,-3.550425767898559570e-01,1.899142026901245117e+00
1.100000000000000006e-01,1.199999999999999956e-01,4.514847882091999054e-03,-3.454605638980865479e-01,1.969188570976257324e+00
1.100000000000000006e-01,1.300000000000000044e-01,4.858443513512611389e-03,-3.359125256538391113e-01,2.037319660186767578e+00
1.100000000000000006e-01,1.400000000000000133e-01,5.200411193072795868e-03,-3.263983130455017090e-01,2.103543519973754883e+00
1.100000000000000006e-01,1.499999999999999944e-01,5.540587939321994781e-03,-3.169172406196594238e-01,2.167866468429565430e+00
1.100000000000000006e-01,1.600000000000000033e-01,5.878151394426822662e-03,-3.074688911437988281e-01,2.230296134948730469e+00
1.100000000000000006e-01,1.700000000000000122e-01,6.212742999196052551e-03,-2.980529963970184326e-01,2.290837526321411133e+00
1.100000000000000006e-01,1.799999999999999933e-01,6.543461233377456665e-03,-2.886681556701660156e-01,2.349500894546508789e+00
1.100000000000000006e-01,1.900000000000000022e-01,6.869520060718059540e-03,-2.793144285678863525e-01,2.406290769577026367e+00
1.100000000000000006e-01,2.000000000000000111e-01,7.190174423158168793e-03,-2.699907422065734863e-01,2.461212396621704102e+00
1.100000000000000006e-01,2.099999999999999922e-01,7.504659704864025116e-03,-2.606964707374572754e-01,2.514272451400756836e+00
1.100000000000000006e-01,2.200000000000000011e-01,7.812206633388996124e-03,-2.514309585094451904e-01,2.565478324890136719e+00
1.100000000000000006e-01,2.300000000000000100e-01,8.112040348351001740e-03,-2.421934753656387329e-01,2.614833831787109375e+00
1.100000000000000006e-01,2.399999999999999911e-01,8.403412066400051117e-03,-2.329830080270767212e-01,2.662346363067626953e+00
1.100000000000000006e-01,2.500000000000000000e-01,8.685915730893611908e-03,-2.237987369298934937e-01,2.708018779754638672e+00
1.100000000000000006e-01,2.600000000000000089e-01,8.958798833191394806e-03,-2.146398872137069702e-01,2.751858949661254883e+00
1.100000000000000006e-01,2.700000000000000178e-01,9.221700020134449005e-03,-2.055057138204574585e-01,2.793870449066162109e+00
1.100000000000000006e-01,2.800000000000000266e-01,9.474306367337703705e-03,-1.963951289653778076e-01,2.834056854248046875e+00
1.100000000000000006e-01,2.899999999999999800e-01,9.715891443192958832e-03,-1.873073875904083252e-01,2.872426271438598633e+00
1.100000000000000006e-01,2.999999999999999889e-01,9.946583770215511322e-03,-1.782415509223937988e-01,2.908978700637817383e+00
1.100000000000000006e-01,3.099999999999999978e-01,1.016596425324678421e-02,-1.691966503858566284e-01,2.943721294403076172e+00
1.100000000000000006e-01,3.200000000000000067e-01,1.037393417209386826e-02,-1.601717323064804077e-01,2.976658582687377930e+00
1.100000000000000006e-01,3.300000000000000155e-01,1.057055499404668808e-02,-1.511660814285278320e-01,3.007791042327880859e+00
1.100000000000000006e-01,3.400000000000000244e-01,1.075558643788099289e-02,-1.421782970428466797e-01,3.037125825881958008e+00
1.100000000000000006e-01,3.499999999999999778e-01,1.092911045998334885e-02,-1.332078129053115845e-01,3.064664602279663086e+00
1.100000000000000006e-01,3.599999999999999867e-01,1.109114009886980057e-02,-1.242533251643180847e-01,3.090411663055419922e+00
1.100000000000000006e-01,3.699999999999999956e-01,1.124173682183027267e-02,-1.153138577938079834e-01,3.114369630813598633e+00
1.100000000000000006e-01,3.800000000000000044e-01,1.138100493699312210e-02,-1.063888072967529297e-01,3.136540889739990234e+00
1.100000000000000006e-01,3.900000000000000133e-01,1.150907855480909348e-02,-9.747654944658279419e-02,3.156928062438964844e+00
1.100000000000000006e-01,4.000000000000000222e-01,1.162610854953527451e-02,-8.857635408639907837e-02,3.175533771514892578e+00
1.100000000000000006e-01,4.099999999999999756e-01,1.173211168497800827e-02,-7.968693971633911133e-02,3.192360401153564453e+00
1.100000000000000006e-01,4.199999999999999845e-01,1.182719971984624863e-02,-7.080722600221633911e-02,3.207411050796508789e+00
1.100000000000000006e-01,4.299999999999999933e-01,1.191158499568700790e-02,-6.193656474351882935e-02,3.220684289932250977e+00
1.100000000000000006e-01,4.400000000000000022e-01,1.198527496308088303e-02,-5.307316780090332031e-02,3.232184648513793945e+00
1.100000000000000006e-01,4.500000000000000111e-01,1.204851921647787094e-02,-4.421634972095489502e-02,3.241912126541137695e+00
1.100000000000000006e-01,4.600000000000000200e-01,1.210111286491155624e-02,-3.536517918109893799e-02,3.249867677688598633e+00
1.100000000000000006e-01,4.699999999999999734e-01,1.214325334876775742e-02,-2.651827782392501831e-02,3.256053686141967773e+00
1.100000000000000006e-01,4.799999999999999822e-01,1.217494811862707138e-02,-1.767441257834434509e-02,3.260470390319824219e+00
1.100000000000000006e-01,4.899999999999999911e-01,1.219609286636114120e-02,-8.832896128296852112e-03,3.263116121292114258e+00
1.100000000000000006e-01,5.000000000000000000e-01,1.220688503235578537e-02,7.573980838060379028e-06,3.263995885848999023e+00
1.100000000000000006e-01,5.100000000000000089e-01,1.220713462680578232e-02,8.848100900650024414e-03,3.263104677200317383e+00
1.100000000000000006e-01,5.200000000000000178e-01,1.219677831977605820e-02,1.768950931727886200e-02,3.260445356369018555e+00
1.100000000000000006e-01,5.300000000000000266e-01,1.217576395720243454e-02,2.653308771550655365e-02,3.256017446517944336e+00
1.100000000000000006e-01,5.400000000000000355e-01,1.214373391121625900e-02,3.537958860397338867e-02,3.249820470809936523e+00
1.100000000000000006e-01,5.500000000000000444e-01,1.210080366581678391e-02,4.423040896654129028e-02,3.241855382919311523e+00
1.100000000000000006e-01,5.600000000000000533e-01,1.204680930823087692e-02,5.308619141578674316e-02,3.232118844985961914e+00
1.100000000000000006e-01,5.699999999999999512e-01,1.198141556233167648e-02,6.194828450679779053e-02,3.220611333847045898e+00
1.100000000000000006e-01,5.799999999999999600e-01,1.190455537289381027e-02,7.081753760576248169e-02,3.207331180572509766e+00
1.100000000000000006e-01,5.899999999999999689e-01,1.181621011346578598e-02,7.969496399164199829e-02,3.192276000976562500e+00
1.100000000000000006e-01,5.999999999999999778e-01,1.171589549630880356e-02,8.858155459165573120e-02,3.175447702407836914e+00
1.100000000000000006e-01,6.099999999999999867e-01,1.160363387316465378e-02,9.747836738824844360e-02,3.156841993331909180e+00
1.100000000000000006e-01,6.199999999999999956e-01,1.147930230945348740e-02,1.063864752650260925e-01,3.136457681655883789e+00
1.100000000000000006e-01,6.300000000000000044e-01,1.134258788079023361e-02,1.153067797422409058e-01,3.114289999008178711e+00
1.100000000000000006e-01,6.400000000000000133e-01,1.119368057698011398e-02,1.242405548691749573e-01,3.090340137481689453e+00
1.100000000000000006e-01,6.500000000000000222e-01,1.103232707828283310e-02,1.331887245178222656e-01,3.064603090286254883e+00
1.100000000000000006e-01,6.600000000000000311e-01,1.085868384689092636e-02,1.421525329351425171e-01,3.037075281143188477e+00
1.100000000000000006e-01,6.700000000000000400e-01,1.067248638719320297e-02,1.511327922344207764e-01,3.007753610610961914e+00
1.100000000000000006e-01,6.800000000000000488e-01,1.047410722821950912e-02,1.601309329271316528e-01,2.976636648178100586e+00
1.100000000000000006e-01,6.899999999999999467e-01,1.026372890919446945e-02,1.691477596759796143e-01,2.943717002868652344e+00
1.100000000000000006e-01,6.999999999999999556e-01,1.004126202315092087e-02,1.781846731901168823e-01,2.908991575241088867e+00
1.100000000000000006e-01,7.099999999999999645e-01,9.807097725570201874e-03,1.872425824403762817e-01,2.872456312179565430e+00
1.100000000000000006e-01,7.199999999999999734e-01,9.561865590512752533e-03,1.963226348161697388e-01,2.834106445312500000e+00
1.100000000000000006e-01,7.299999999999999822e-01,9.305625222623348236e-03,2.054259628057479858e-01,2.793937206268310547e+00
1.100000000000000006e-01,7.399999999999999911e-01,9.038857184350490570e-03,2.145536690950393677e-01,2.751942396163940430e+00
1.100000000000000006e-01,7.500000000000000000e-01,8.762321434915065765e-03,2.237066477537155151e-01,2.708116054534912109e+00
1.100000000000000006e-01,7.600000000000000089e-01,8.476271294057369232e-03,2.328861504793167114e-01,2.662455081939697266e+00
1.100000000000000006e-01,7.700000000000000178e-01,8.181779645383358002e-03,2.420927137136459351e-01,2.614951610565185547e+00
1.100000000000000006e-01,7.800000000000000266e-01,7.879110984504222870e-03,2.513274848461151123e-01,2.565603017807006836e+00
1.100000000000000006e-01,7.900000000000000355e-01,7.569107227027416229e-03,2.605913877487182617e-01,2.514399528503417969e+00
1.100000000000000006e-01,8.000000000000000444e-01,7.252424024045467377e-03,2.698850631713867188e-01,2.461338043212890625e+00
1.100000000000000006e-01,8.100000000000000533e-01,6.929873488843441010e-03,2.792090773582458496e-01,2.406413316726684570e+00
1.100000000000000006e-01,8.199999999999999512e-01,6.602103821933269501e-03,2.885641455650329590e-01,2.349617958068847656e+00
1.100000000000000006e-01,8.299999999999999600e-01,6.269696168601512909e-03,2.979506850242614746e-01,2.290946722030639648e+00
1.100000000000000006e-01,8.399999999999999689e-01,5.933198146522045135e-03,3.073694705963134766e-01,2.230394363403320312e+00
1.100000000000000006e-01,8.499999999999999778e-01,5.593284033238887787e-03,3.168209195137023926e-01,2.167953491210937500e+00
1.100000000000000006e-01,8.599999999999999867e-01,5.250195972621440887e-03,3.263050317764282227e-01,2.103621482849121094e+00
1.100000000000000006e-01,8.699999999999999956e-01,4.904466681182384491e-03,3.358222842216491699e-01,2.037388801574707031e+00
1.100000000000000006e-01,8.800000000000000044e-01,4.556219093501567841e-03,3.453731238842010498e-01,1.969249725341796875e+00
1.100000000000000006e-01,8.900000000000000133e-01,4.205684177577495575e-03,3.549579977989196777e-01,1.899197936058044434e+00
1.100000000000000006e-01,9.000000000000000222e-01,3.852728055790066719e-03,3.645766973495483398e-01,1.827226519584655762e+00
1.100000000000000006e-01,9.100000000000000311e-01,3.497268306091427803e-03,3.742296695709228516e-01,1.753329157829284668e+00
1.100000000000000006e-01,9.200000000000000400e-01,3.139100270345807076e-03,3.839170038700103760e-01,1.677499175071716309e+00
1.100000000000000006e-01,9.300000000000000488e-01,2.777776913717389107e-03,3.936396837234497070e-01,1.599725127220153809e+00
1.100000000000000006e-01,9.399999999999999467e-01,2.412910806015133858e-03,4.033973217010498047e-01,1.520004391670227051e+00
1.100000000000000006e-01,9.499999999999999556e-01,2.043958054855465889e-03,4.131909608840942383e-01,1.438325285911560059e+00
1.100000000000000006e-01,9.599999999999999645e-01,1.670259283855557442e-03,4.230207502841949463e-01,1.354680418968200684e+00
1.100000000000000006e-01,9.699999999999999734e-01,1.291214721277356148e-03,4.328877925872802734e-01,1.269062638282775879e+00
1.100000000000000006e-01,9.799999999999999822e-01,9.059973526746034622e-04,4.427923858165740967e-01,1.181468129158020020e+00
1.100000000000000006e-01,9.899999999999999911e-01,5.139962304383516312e-04,4.527356624603271484e-01,1.091890454292297363e+00
1.100000000000000006e-01,1.000000000000000000e+00,1.144513953477144241e-04,4.627182483673095703e-01,1.000332593917846680e+00
1.199999999999999956e-01,0.000000000000000000e+00,3.312877379357814789e-05,-4.624284207820892334e-01,1.000055074691772461e+00
1.199999999999999956e-01,1.000000000000000021e-02,5.085270386189222336e-04,-4.524324536323547363e-01,1.091576933860778809e+00
1.199999999999999956e-01,2.000000000000000042e-02,9.628871921449899673e-04,-4.424806833267211914e-01,1.181108236312866211e+00
1.199999999999999956e-01,2.999999999999999889e-02,1.399750122800469398e-03,-4.325713515281677246e-01,1.268652439117431641e+00
1.199999999999999956e-01,4.000000000000000083e-02,1.822312129661440849e-03,-4.227018952369689941e-01,1.354216217994689941e+00
1.199999999999999956e-01,5.000000000000000278e-02,2.233655890449881554e-03,-4.128711819648742676e-01,1.437804579734802246e+00
1.199999999999999956e-01,5.999999999999999778e-02,2.636123681440949440e-03,-4.030781388282775879e-01,1.519425392150878906e+00
1.199999999999999956e-01,7.000000000000000666e-02,3.031837986782193184e-03,-3.933220803737640381e-01,1.599085450172424316e+00
1.199999999999999956e-01,8.000000000000000167e-02,3.422484034672379494e-03,-3.836022019386291504e-01,1.676793098449707031e+00
1.199999999999999956e-01,8.999999999999999667e-02,3.809388959780335426e-03,-3.739181160926818848e-01,1.752554893493652344e+00
1.199999999999999956e-01,1.000000000000000056e-01,4.193417727947235107e-03,-3.642697036266326904e-01,1.826380133628845215e+00
1.199999999999999956e-01,1.100000000000000006e-01,4.575438797473907471e-03,-3.546561002731323242e-01,1.898274540901184082e+00
1.199999999999999956e-01,1.199999999999999956e-01,4.955353215336799622e-03,-3.450775146484375000e-01,1.968247652053833008e+00
1.199999999999999956e-01,1.300000000000000044e-01,5.333417095243930817e-03,-3.355333507061004639e-01,2.036305904388427734e+00
1.199999999999999956e-01,1.400000000000000133e-01,5.709360353648662567e-03,-3.260228633880615234e-01,2.102457284927368164e+00
1.199999999999999956e-01,1.499999999999999944e-01,6.082650274038314819e-03,-3.165462613105773926e-01,2.166709661483764648e+00
1.199999999999999956e-01,1.600000000000000033e-01,6.452838890254497528e-03,-3.071026504039764404e-01,2.229068279266357422e+00
1.199999999999999956e-01,1.700000000000000122e-01,6.819327361881732941e-03,-2.976916432380676270e-01,2.289541959762573242e+00
1.199999999999999956e-01,1.799999999999999933e-01,7.181243039667606354e-03,-2.883125543594360352e-01,2.348135948181152344e+00
1.199999999999999956e-01,1.900000000000000022e-01,7.537822239100933075e-03,-2.789646089076995850e-01,2.404858827590942383e+00
1.199999999999999956e-01,2.000000000000000111e-01,7.888204418122768402e-03,-2.696474194526672363e-01,2.459715127944946289e+00
1.199999999999999956e-01,2.099999999999999922e-01,8.231815882027149200e-03,-2.603598535060882568e-01,2.512711286544799805e+00
1.199999999999999956e-01,2.200000000000000011e-01,8.567501790821552277e-03,-2.511014938354492188e-01,2.563853263854980469e+00
1.199999999999999956e-01,2.300000000000000100e-01,8.894759230315685272e-03,-2.418715804815292358e-01,2.613147497177124023e+00
1.199999999999999956e-01,2.399999999999999911e-01,9.212846867740154266e-03,-2.326692491769790649e-01,2.660599231719970703e+00
1.199999999999999956e-01,2.500000000000000000e-01,9.521094150841236115e-03,-2.234932333230972290e-01,2.706212282180786133e+00
1.199999999999999956e-01,2.600000000000000089e-01,9.818970225751399994e-03,-2.143432945013046265e-01,2.749994754791259766e+00
1.199999999999999956e-01,2.700000000000000178e-01,1.010600756853818893e-02,-2.052183747291564941e-01,2.791951179504394531e+00
1.199999999999999956e-01,2.800000000000000266e-01,1.038166414946317673e-02,-1.961177438497543335e-01,2.832083940505981445e+00
1.199999999999999956e-01,2.899999999999999800e-01,1.064562704414129257e-02,-1.870398372411727905e-01,2.870399236679077148e+00
1.199999999999999956e-01,2.999999999999999889e-01,1.089773233979940414e-02,-1.779844760894775391e-01,2.906902790069580078e+00
1.199999999999999956e-01,3.099999999999999978e-01,1.113751810044050217e-02,-1.689506322145462036e-01,2.941596508026123047e+00
1.199999999999999956e-01,3.200000000000000067e-01,1.136516127735376358e-02,-1.599368005990982056e-01,2.974487304687500000e+00
1.199999999999999956e-01,3.300000000000000155e-01,1.158034335821866989e-02,-1.509425342082977295e-01,3.005576372146606445e+00
1.199999999999999956e-01,3.400000000000000244e-01,1.178278680890798569e-02,-1.419667899608612061e-01,3.034869194030761719e+00
1.199999999999999956e-01,3.499999999999999778e-01,1.197300758212804794e-02,-1.330084353685379028e-01,3.062368869781494141e+00
1.199999999999999956e-01,3.599999999999999867e-01,1.215078402310609818e-02,-1.240664049983024597e-01,3.088077783584594727e+00
1.199999999999999956e-01,3.699999999999999956e-01,1.231605466455221176e-02,-1.151397675275802612e-01,3.112000703811645508e+00
1.199999999999999956e-01,3.800000000000000044e-01,1.246895361691713333e-02,-1.062278226017951965e-01,3.134139299392700195e+00
1.199999999999999956e-01,3.900000000000000133e-01,1.260967087000608444e-02,-9.732892364263534546e-02,3.154496431350708008e+00
1.199999999999999956e-01,4.000000000000000222e-01,1.273831818252801895e-02,-8.844184875488281250e-02,3.173076391220092773e+00
1.199999999999999956e-01,4.099999999999999756e-01,1.285486202687025070e-02,-7.956645637750625610e-02,3.189877748489379883e+00
1.199999999999999956e-01,4.199999999999999845e-01,1.295952219516038895e-02,-7.070070505142211914e-02,3.204906225204467773e+00
1.199999999999999956e-01,4.299999999999999933e-01,1.305235084146261215e-02,-6.184403598308563232e-02,3.218162298202514648e+00
1.199999999999999956e-01,4.400000000000000022e-01,1.313342805951833725e-02,-5.299493670463562012e-02,3.229644298553466797e+00
1.199999999999999956e-01,4.500000000000000111e-01,1.320295687764883041e-02,-4.415250569581985474e-02,3.239358663558959961e+00
1.199999999999999956e-01,4.600000000000000200e-01,1.326094102114439011e-02,-3.531549125909805298e-02,3.247304201126098633e+00
1.199999999999999956e-01,4.699999999999999734e-01,1.330719050019979477e-02,-2.648317627608776093e-02,3.253482341766357422e+00
1.199999999999999956e-01,4.799999999999999822e-01,1.334197353571653366e-02,-1.765375211834907532e-02,3.257892847061157227e+00
1.199999999999999956e-01,4.899999999999999911e-01,1.336529012769460678e-02,-8.826791308820247650e-03,3.260537385940551758e+00
1.199999999999999956e-01,5.000000000000000000e-01,1.337696891278028488e-02,-8.740462362766265869e-07,3.261416196823120117e+00
1.199999999999999956e-01,5.100000000000000089e-01,1.337714027613401413e-02,8.824924007058143616e-03,3.260529279708862305e+00
1.199999999999999956e-01,5.200000000000000178e-01,1.336531247943639755e-02,1.765189878642559052e-02,3.257875442504882812e+00
1.199999999999999956e-01,5.300000000000000266e-01,1.334173884242773056e-02,2.648084424436092377e-02,3.253457307815551758e+00
1.199999999999999956e-01,5.400000000000000355e-01,1.330636348575353622e-02,3.531324118375778198e-02,3.247270822525024414e+00
1.199999999999999956e-01,5.500000000000000444e-01,1.325886603444814682e-02,4.414967447519302368e-02,3.239320039749145508e+00
1.199999999999999956e-01,5.600000000000000533e-01,1.319904159754514694e-02,5.299150943756103516e-02,3.229600667953491211e+00
1.199999999999999956e-01,5.699999999999999512e-01,1.312686409801244736e-02,6.183939427137374878e-02,3.218111991882324219e+00
1.199999999999999956e-01,5.799999999999999600e-01,1.304204296320676804e-02,7.069489359855651855e-02,3.204854249954223633e+00
1.199999999999999956e-01,5.899999999999999689e-01,1.294439937919378281e-02,7.955858856439590454e-02,3.189825773239135742e+00
1.199999999999999956e-01,5.999999999999999778e-01,1.283394079655408859e-02,8.843194693326950073e-02,3.173021554946899414e+00
1.199999999999999956e-01,6.099999999999999867e-01,1.271041389554738998e-02,9.731549769639968872e-02,3.154445409774780273e+00
1.199999999999999956e-01,6.199999999999999956e-01,1.257361005991697311e-02,1.062106415629386902e-01,3.134092569351196289e+00
1.199999999999999956e-01,6.300000000000000044e-01,1.242348458617925644e-02,1.151185110211372375e-01,3.111958742141723633e+00
1.199999999999999956e-01,6.400000000000000133e-01,1.225981768220663071e-02,1.240398213267326355e-01,3.088046312332153320e+00
1.199999999999999956e-01,6.500000000000000222e-01,1.208289619535207748e-02,1.329759806394577026e-01,3.062346458435058594e+00
