x,y,u_x,u_y,p
1.900000000000000022e-01,4.099999999999999756e-01,1.251297816634178162e-02,-1.255644857883453369e-01,2.669073343276977539e+00
1.900000000000000022e-01,4.199999999999999845e-01,1.268378645181655884e-02,-1.159963831305503845e-01,2.686879396438598633e+00
1.900000000000000022e-01,4.299999999999999933e-01,1.288243755698204041e-02,-1.064533889293670654e-01,2.703855752944946289e+00
1.900000000000000022e-01,4.400000000000000022e-01,1.310879364609718323e-02,-9.693771600723266602e-02,2.719945430755615234e+00
1.900000000000000022e-01,4.500000000000000111e-01,1.336323842406272888e-02,-8.745072782039642334e-02,2.735094547271728516e+00
1.900000000000000022e-01,4.600000000000000200e-01,1.364535465836524963e-02,-7.799542695283889771e-02,2.749243497848510742e+00
1.900000000000000022e-01,4.699999999999999734e-01,1.395514234900474548e-02,-6.857468932867050171e-02,2.762331724166870117e+00
1.900000000000000022e-01,4.799999999999999822e-01,1.429219171404838562e-02,-5.918923765420913696e-02,2.774300575256347656e+00
1.900000000000000022e-01,4.899999999999999911e-01,1.465538516640663147e-02,-4.984126985073089600e-02,2.785083055496215820e+00
1.900000000000000022e-01,5.000000000000000000e-01,1.504453644156455994e-02,-4.053264111280441284e-02,2.794614791870117188e+00
1.900000000000000022e-01,5.100000000000000089e-01,1.545916125178337097e-02,-3.126440197229385376e-02,2.802843332290649414e+00
1.900000000000000022e-01,5.200000000000000178e-01,1.589697226881980896e-02,-2.203742414712905884e-02,2.809696912765502930e+00
1.900000000000000022e-01,5.300000000000000266e-01,1.635688915848731995e-02,-1.285268366336822510e-02,2.815121889114379883e+00
1.900000000000000022e-01,5.400000000000000355e-01,1.683640852570533752e-02,-3.711476922035217285e-03,2.819057464599609375e+00
1.900000000000000022e-01,5.500000000000000444e-01,1.733418926596641541e-02,5.388014018535614014e-03,2.821441411972045898e+00
1.900000000000000022e-01,5.600000000000000533e-01,1.784603670239448547e-02,1.444245129823684692e-02,2.822230577468872070e+00
1.900000000000000022e-01,5.699999999999999512e-01,1.836901530623435974e-02,2.345559746026992798e-02,2.821365356445312500e+00
1.900000000000000022e-01,5.799999999999999600e-01,1.889966055750846863e-02,3.242693096399307251e-02,2.818801641464233398e+00
1.900000000000000022e-01,5.899999999999999689e-01,1.943277940154075623e-02,4.135546833276748657e-02,2.814489603042602539e+00
1.900000000000000022e-01,5.999999999999999778e-01,1.996411010622978210e-02,5.024447292089462280e-02,2.808389902114868164e+00
1.900000000000000022e-01,6.099999999999999867e-01,2.048721536993980408e-02,5.909439176321029663e-02,2.800456762313842773e+00
1.900000000000000022e-01,6.199999999999999956e-01,2.099690213799476624e-02,6.790778785943984985e-02,2.790659666061401367e+00
1.900000000000000022e-01,6.300000000000000044e-01,2.148597314953804016e-02,7.668436318635940552e-02,2.778959751129150391e+00
1.900000000000000022e-01,6.400000000000000133e-01,2.194740250706672668e-02,8.543034642934799194e-02,2.765331268310546875e+00
1.900000000000000022e-01,6.500000000000000222e-01,2.237345650792121887e-02,9.414423257112503052e-02,2.749741554260253906e+00
1.900000000000000022e-01,6.600000000000000311e-01,2.275638654828071594e-02,1.028325632214546204e-01,2.732169866561889648e+00
1.900000000000000022e-01,6.700000000000000400e-01,2.308863773941993713e-02,1.114968135952949524e-01,2.712594509124755859e+00
1.900000000000000022e-01,6.800000000000000488e-01,2.336110547184944153e-02,1.201421990990638733e-01,2.690989255905151367e+00
1.900000000000000022e-01,6.899999999999999467e-01,2.356645837426185608e-02,1.287715733051300049e-01,2.667343854904174805e+00
1.900000000000000022e-01,6.999999999999999556e-01,2.369588986039161682e-02,1.373897492885589600e-01,2.641639471054077148e+00
1.900000000000000022e-01,7.099999999999999645e-01,2.374300733208656311e-02,1.460029482841491699e-01,2.613865852355957031e+00
1.900000000000000022e-01,7.199999999999999734e-01,2.370052412152290344e-02,1.546156704425811768e-01,2.584007263183593750e+00
1.900000000000000022e-01,7.299999999999999822e-01,2.356267347931861877e-02,1.632325351238250732e-01,2.552056550979614258e+00
1.900000000000000022e-01,7.399999999999999911e-01,2.332468703389167786e-02,1.718610525131225586e-01,2.518003702163696289e+00
1.900000000000000022e-01,7.500000000000000000e-01,2.298225834965705872e-02,1.805066764354705811e-01,2.481840372085571289e+00
1.900000000000000022e-01,7.600000000000000089e-01,2.253345027565956116e-02,1.891745030879974365e-01,2.443564891815185547e+00
1.900000000000000022e-01,7.700000000000000178e-01,2.197742834687232971e-02,1.978727579116821289e-01,2.403170108795166016e+00
1.900000000000000022e-01,7.800000000000000266e-01,2.131447568535804749e-02,2.066062986850738525e-01,2.360661506652832031e+00
1.900000000000000022e-01,7.900000000000000355e-01,2.054810896515846252e-02,2.153817713260650635e-01,2.316041946411132812e+00
1.900000000000000022e-01,8.000000000000000444e-01,1.968099549412727356e-02,2.242037355899810791e-01,2.269325494766235352e+00
1.900000000000000022e-01,8.100000000000000533e-01,1.871936395764350891e-02,2.330793738365173340e-01,2.220523118972778320e+00
1.900000000000000022e-01,8.199999999999999512e-01,1.767033711075782776e-02,2.420136034488677979e-01,2.169669389724731445e+00
1.900000000000000022e-01,8.299999999999999600e-01,1.654213294386863708e-02,2.510073781013488770e-01,2.116788625717163086e+00
1.900000000000000022e-01,8.399999999999999689e-01,1.534401997923851013e-02,2.600708305835723877e-01,2.061935186386108398e+00
1.900000000000000022e-01,8.499999999999999778e-01,1.408623531460762024e-02,2.692035436630249023e-01,2.005161046981811523e+00
1.900000000000000022e-01,8.599999999999999867e-01,1.277962699532508850e-02,2.784091830253601074e-01,1.946535348892211914e+00
1.900000000000000022e-01,8.699999999999999956e-01,1.143598929047584534e-02,2.876898348331451416e-01,1.886142611503601074e+00
1.900000000000000022e-01,8.800000000000000044e-01,1.006696000695228577e-02,2.970465719699859619e-01,1.824083209037780762e+00
1.900000000000000022e-01,8.900000000000000133e-01,8.684124797582626343e-03,3.064822256565093994e-01,1.760461688041687012e+00
1.900000000000000022e-01,9.000000000000000222e-01,7.298645097762346268e-03,3.159949481487274170e-01,1.695404171943664551e+00
1.900000000000000022e-01,9.100000000000000311e-01,5.921897012740373611e-03,3.255861103534698486e-01,1.629044175148010254e+00
1.900000000000000022e-01,9.200000000000000400e-01,4.564825911074876785e-03,3.352554142475128174e-01,1.561537861824035645e+00
1.900000000000000022e-01,9.300000000000000488e-01,3.236856544390320778e-03,3.450011610984802246e-01,1.493033647537231445e+00
1.900000000000000022e-01,9.399999999999999467e-01,1.948040211573243141e-03,3.548216223716735840e-01,1.423703551292419434e+00
1.900000000000000022e-01,9.499999999999999556e-01,7.064903620630502701e-04,3.647147417068481445e-01,1.353717923164367676e+00
1.900000000000000022e-01,9.599999999999999645e-01,-4.798953596036881208e-04,3.746758401393890381e-01,1.283256173133850098e+00
1.900000000000000022e-01,9.699999999999999734e-01,-1.604448771104216576e-03,3.847030401229858398e-01,1.212493538856506348e+00
1.900000000000000022e-01,9.799999999999999822e-01,-2.661246573552489281e-03,3.947906196117401123e-01,1.141608357429504395e+00
1.900000000000000022e-01,9.899999999999999911e-01,-3.645267104730010033e-03,4.049336016178131104e-01,1.070789456367492676e+00
1.900000000000000022e-01,1.000000000000000000e+00,-4.553492646664381027e-03,4.151234030723571777e-01,1.000195622444152832e+00
2.000000000000000111e-01,0.000000000000000000e+00,2.343390369787812233e-03,-5.230374336242675781e-01,1.000788092613220215e+00
2.000000000000000111e-01,1.000000000000000021e-02,3.510866547003388405e-03,-5.128551125526428223e-01,1.103041172027587891e+00
2.000000000000000111e-01,2.000000000000000042e-02,4.793543834239244461e-03,-5.027436017990112305e-01,1.204208612442016602e+00
2.000000000000000111e-01,2.999999999999999889e-02,6.186429876834154129e-03,-4.927083551883697510e-01,1.300897717475891113e+00
2.000000000000000111e-01,4.000000000000000083e-02,7.645491976290941238e-03,-4.827470481395721436e-01,1.390752792358398438e+00
2.000000000000000111e-01,5.000000000000000278e-02,9.099964052438735962e-03,-4.728491902351379395e-01,1.472605109214782715e+00
2.000000000000000111e-01,5.999999999999999778e-02,1.047185435891151428e-02,-4.630086123943328857e-01,1.546312332153320312e+00
2.000000000000000111e-01,7.000000000000000666e-02,1.169508323073387146e-02,-4.532217085361480713e-01,1.612418770790100098e+00
2.000000000000000111e-01,8.000000000000000167e-02,1.272542402148246765e-02,-4.434847533702850342e-01,1.671847581863403320e+00
2.000000000000000111e-01,8.999999999999999667e-02,1.354418322443962097e-02,-4.337950944900512695e-01,1.725638628005981445e+00
2.000000000000000111e-01,1.000000000000000056e-01,1.415642723441123962e-02,-4.241479337215423584e-01,1.774812817573547363e+00
2.000000000000000111e-01,1.100000000000000006e-01,1.458081230521202087e-02,-4.145361185073852539e-01,1.820272803306579590e+00
2.000000000000000111e-01,1.199999999999999956e-01,1.484620943665504456e-02,-4.049505889415740967e-01,1.862783074378967285e+00
2.000000000000000111e-01,1.300000000000000044e-01,1.498333737254142761e-02,-3.953818976879119873e-01,1.902952790260314941e+00
2.000000000000000111e-01,1.400000000000000133e-01,1.502126827836036682e-02,-3.858220279216766357e-01,1.941252946853637695e+00
2.000000000000000111e-01,1.499999999999999944e-01,1.498504355549812317e-02,-3.762624561786651611e-01,1.978046774864196777e+00
2.000000000000000111e-01,1.600000000000000033e-01,1.489564403891563416e-02,-3.666969835758209229e-01,2.013588666915893555e+00
2.000000000000000111e-01,1.700000000000000122e-01,1.476786285638809204e-02,-3.571209013462066650e-01,2.048060178756713867e+00
2.000000000000000111e-01,1.799999999999999933e-01,1.461428031325340271e-02,-3.475311398506164551e-01,2.081594705581665039e+00
2.000000000000000111e-01,1.900000000000000022e-01,1.444344967603683472e-02,-3.379269838333129883e-01,2.114270687103271484e+00
2.000000000000000111e-01,2.000000000000000111e-01,1.426118239760398865e-02,-3.283073306083679199e-01,2.146160125732421875e+00
2.000000000000000111e-01,2.099999999999999922e-01,1.407165452837944031e-02,-3.186715245246887207e-01,2.177294731140136719e+00
2.000000000000000111e-01,2.200000000000000011e-01,1.388033106923103333e-02,-3.090217411518096924e-01,2.207706928253173828e+00
2.000000000000000111e-01,2.300000000000000100e-01,1.368923112750053406e-02,-2.993591427803039551e-01,2.237425327301025391e+00
2.000000000000000111e-01,2.399999999999999911e-01,1.350264623761177063e-02,-2.896846830844879150e-01,2.266463279724121094e+00
2.000000000000000111e-01,2.500000000000000000e-01,1.332179829478263855e-02,-2.800010740756988525e-01,2.294843673706054688e+00
2.000000000000000111e-01,2.600000000000000089e-01,1.315010711550712585e-02,-2.703101933002471924e-01,2.322582006454467773e+00
2.000000000000000111e-01,2.700000000000000178e-01,1.298969425261020660e-02,-2.606124579906463623e-01,2.349699735641479492e+00
2.000000000000000111e-01,2.800000000000000266e-01,1.284382678568363190e-02,-2.509122192859649658e-01,2.376204729080200195e+00
2.000000000000000111e-01,2.899999999999999800e-01,1.271339133381843567e-02,-2.412090599536895752e-01,2.402116537094116211e+00
2.000000000000000111e-01,2.999999999999999889e-01,1.260117348283529282e-02,-2.315052449703216553e-01,2.427439212799072266e+00
2.000000000000000111e-01,3.099999999999999978e-01,1.250839978456497192e-02,-2.218028903007507324e-01,2.452185869216918945e+00
2.000000000000000111e-01,3.200000000000000067e-01,1.243680529296398163e-02,-2.121042013168334961e-01,2.476359844207763672e+00
2.000000000000000111e-01,3.300000000000000155e-01,1.238843426108360291e-02,-2.024098038673400879e-01,2.499969244003295898e+00
2.000000000000000111e-01,3.400000000000000244e-01,1.236348040401935577e-02,-1.927229762077331543e-01,2.523002147674560547e+00
2.000000000000000111e-01,3.499999999999999778e-01,1.236440613865852356e-02,-1.830445826053619385e-01,2.545450925827026367e+00
2.000000000000000111e-01,3.599999999999999867e-01,1.239099912345409393e-02,-1.733766496181488037e-01,2.567311525344848633e+00
2.000000000000000111e-01,3.699999999999999956e-01,1.244417950510978699e-02,-1.637226492166519165e-01,2.588551282882690430e+00
2.000000000000000111e-01,3.800000000000000044e-01,1.252577826380729675e-02,-1.540832221508026123e-01,2.609153985977172852e+00
2.000000000000000111e-01,3.900000000000000133e-01,1.263484731316566467e-02,-1.444599032402038574e-01,2.629090309143066406e+00
2.000000000000000111e-01,4.000000000000000222e-01,1.277316734194755554e-02,-1.348566710948944092e-01,2.648327112197875977e+00
2.000000000000000111e-01,4.099999999999999756e-01,1.294027268886566162e-02,-1.252757310867309570e-01,2.666812658309936523e+00
2.000000000000000111e-01,4.199999999999999845e-01,1.313667371869087219e-02,-1.157182008028030396e-01,2.684518337249755859e+00
2.000000000000000111e-01,4.299999999999999933e-01,1.336282864212989807e-02,-1.061880365014076233e-01,2.701376914978027344e+00
2.000000000000000111e-01,4.400000000000000022e-01,1.361874863505363464e-02,-9.668572992086410522e-02,2.717353820800781250e+00
2.000000000000000111e-01,4.500000000000000111e-01,1.390370354056358337e-02,-8.721671253442764282e-02,2.732383966445922852e+00
2.000000000000000111e-01,4.600000000000000200e-01,1.421921327710151672e-02,-7.777964323759078979e-02,2.746408224105834961e+00
2.000000000000000111e-01,4.699999999999999734e-01,1.456328108906745911e-02,-6.837920099496841431e-02,2.759366989135742188e+00
2.000000000000000111e-01,4.799999999999999822e-01,1.493624970316886902e-02,-5.901521444320678711e-02,2.771203756332397461e+00
2.000000000000000111e-01,4.899999999999999911e-01,1.533772423863410950e-02,-4.969155043363571167e-02,2.781851053237915039e+00
2.000000000000000111e-01,5.000000000000000000e-01,1.576611772179603577e-02,-4.040745645761489868e-02,2.791255474090576172e+00
2.000000000000000111e-01,5.100000000000000089e-01,1.622072234749794006e-02,-3.116595000028610229e-02,2.799339532852172852e+00
2.000000000000000111e-01,5.200000000000000178e-01,1.670005545020103455e-02,-2.196720242500305176e-02,2.806059598922729492e+00
2.000000000000000111e-01,5.300000000000000266e-01,1.720203086733818054e-02,-1.281247287988662720e-02,2.811344861984252930e+00
2.000000000000000111e-01,5.400000000000000355e-01,1.772451773285865784e-02,-3.701008856296539307e-03,2.815142869949340820e+00
2.000000000000000111e-01,5.500000000000000444e-01,1.826455816626548767e-02,5.365915596485137939e-03,2.817390918731689453e+00
2.000000000000000111e-01,5.600000000000000533e-01,1.881977543234825134e-02,1.438770443201065063e-02,2.818051099777221680e+00
2.000000000000000111e-01,5.699999999999999512e-01,1.938608661293983459e-02,2.336665242910385132e-02,2.817059278488159180e+00
2.000000000000000111e-01,5.799999999999999600e-01,1.995858177542686462e-02,3.230258077383041382e-02,2.814367771148681641e+00
2.000000000000000111e-01,5.899999999999999689e-01,2.053403481841087341e-02,4.119672626256942749e-02,2.809935331344604492e+00
2.000000000000000111e-01,5.999999999999999778e-01,2.110577002167701721e-02,5.004926770925521851e-02,2.803725719451904297e+00
2.000000000000000111e-01,6.099999999999999867e-01,2.166828140616416931e-02,5.886226147413253784e-02,2.795687437057495117e+00
2.000000000000000111e-01,6.199999999999999956e-01,2.221531793475151062e-02,6.763874739408493042e-02,2.785790681838989258e+00
2.000000000000000111e-01,6.300000000000000044e-01,2.273936942219734192e-02,7.637848705053329468e-02,2.774010658264160156e+00
2.000000000000000111e-01,6.400000000000000133e-01,2.323314920067787170e-02,8.508629351854324341e-02,2.760303497314453125e+00
2.000000000000000111e-01,6.500000000000000222e-01,2.368825301527976990e-02,9.376388043165206909e-02,2.744653701782226562e+00
2.000000000000000111e-01,6.600000000000000311e-01,2.409735694527626038e-02,1.024141684174537659e-01,2.727033138275146484e+00
2.000000000000000111e-01,6.700000000000000400e-01,2.445122972130775452e-02,1.110422983765602112e-01,2.707420825958251953e+00
2.000000000000000111e-01,6.800000000000000488e-01,2.474147453904151917e-02,1.196508780121803284e-01,2.685799121856689453e+00
2.000000000000000111e-01,6.899999999999999467e-01,2.495941892266273499e-02,1.282435953617095947e-01,2.662148237228393555e+00
2.000000000000000111e-01,6.999999999999999556e-01,2.509707584977149963e-02,1.368273198604583740e-01,2.636461019515991211e+00
2.000000000000000111e-01,7.099999999999999645e-01,2.514632418751716614e-02,1.454058885574340820e-01,2.608721017837524414e+00
2.000000000000000111e-01,7.199999999999999734e-01,2.510123327374458313e-02,1.539855301380157471e-01,2.578920364379882812e+00
2.000000000000000111e-01,7.299999999999999822e-01,2.495397999882698059e-02,1.625697314739227295e-01,2.547043085098266602e+00
2.000000000000000111e-01,7.399999999999999911e-01,2.470067515969276428e-02,1.711671054363250732e-01,2.513085365295410156e+00
2.000000000000000111e-01,7.500000000000000000e-01,2.433728054165840149e-02,1.797817945480346680e-01,2.477042675018310547e+00
2.000000000000000111e-01,7.600000000000000089e-01,2.386102452874183655e-02,1.884226500988006592e-01,2.438905715942382812e+00
2.000000000000000111e-01,7.700000000000000178e-01,2.327171340584754944e-02,1.970919966697692871e-01,2.398676633834838867e+00
2.000000000000000111e-01,7.800000000000000266e-01,2.256985381245613098e-02,2.058001458644866943e-01,2.356355667114257812e+00
2.000000000000000111e-01,7.900000000000000355e-01,2.175771072506904602e-02,2.145502269268035889e-01,2.311942815780639648e+00
2.000000000000000111e-01,8.000000000000000444e-01,2.083990350365638733e-02,2.233488857746124268e-01,2.265455722808837891e+00
2.000000000000000111e-01,8.100000000000000533e-01,1.982278004288673401e-02,2.322026491165161133e-01,2.216900348663330078e+00
2.000000000000000111e-01,8.199999999999999512e-01,1.871279254555702209e-02,2.411159276962280273e-01,2.166311264038085938e+00
2.000000000000000111e-01,8.299999999999999600e-01,1.751950010657310486e-02,2.500921785831451416e-01,2.113711357116699219e+00
2.000000000000000111e-01,8.399999999999999689e-01,1.625243201851844788e-02,2.591369450092315674e-01,2.059151887893676758e+00
2.000000000000000111e-01,8.499999999999999778e-01,1.492274180054664612e-02,2.682532370090484619e-01,2.002678632736206055e+00
2.000000000000000111e-01,8.599999999999999867e-01,1.354217901825904846e-02,2.774431705474853516e-01,1.944357275962829590e+00
2.000000000000000111e-01,8.699999999999999956e-01,1.212252303957939148e-02,2.867096960544586182e-01,1.884276986122131348e+00
2.000000000000000111e-01,8.800000000000000044e-01,1.067601516842842102e-02,2.960540354251861572e-01,1.822518348693847656e+00
2.000000000000000111e-01,8.900000000000000133e-01,9.214643388986587524e-03,3.054776787757873535e-01,1.759191870689392090e+00
2.000000000000000111e-01,9.000000000000000222e-01,7.751111406832933426e-03,3.149804770946502686e-01,1.694414854049682617e+00
2.000000000000000111e-01,9.100000000000000311e-01,6.296728271991014481e-03,3.245617449283599854e-01,1.628320574760437012e+00
2.000000000000000111e-01,9.200000000000000400e-01,4.862744826823472977e-03,3.342221081256866455e-01,1.561049699783325195e+00
2.000000000000000111e-01,9.300000000000000488e-01,3.459740662947297096e-03,3.439601957798004150e-01,1.492756366729736328e+00
2.000000000000000111e-01,9.399999999999999467e-01,2.097483957186341286e-03,3.537733852863311768e-01,1.423604130744934082e+00
2.000000000000000111e-01,9.499999999999999556e-01,7.847512606531381607e-04,3.636598885059356689e-01,1.353755950927734375e+00
2.000000000000000111e-01,9.599999999999999645e-01,-4.702170554082840681e-04,3.736168444156646729e-01,1.283387660980224609e+00
2.000000000000000111e-01,9.699999999999999734e-01,-1.660685753449797630e-03,3.836386799812316895e-01,1.212680459022521973e+00
2.000000000000000111e-01,9.799999999999999822e-01,-2.780411159619688988e-03,3.937229216098785400e-01,1.141810059547424316e+00
2.000000000000000111e-01,9.899999999999999911e-01,-3.824349259957671165e-03,4.038624465465545654e-01,1.070945739746093750e+00
2.000000000000000111e-01,1.000000000000000000e+00,-4.789817612618207932e-03,4.140508770942687988e-01,1.000265121459960938e+00
2.099999999999999922e-01,0.000000000000000000e+00,2.127040410414338112e-03,-5.231531262397766113e-01,1.000659942626953125e+00
2.099999999999999922e-01,1.000000000000000021e-02,3.355983877554535866e-03,-5.129334926605224609e-01,1.102807283401489258e+00
2.099999999999999922e-01,2.000000000000000042e-02,4.704703111201524734e-03,-5.027834773063659668e-01,1.203683376312255859e+00
2.099999999999999922e-01,2.999999999999999889e-02,6.165881175547838211e-03,-4.927101135253906250e-01,1.300011277198791504e+00
2.099999999999999922e-01,4.000000000000000083e-02,7.692520041018724442e-03,-4.827095568180084229e-01,1.389521002769470215e+00
2.099999999999999922e-01,5.000000000000000278e-02,9.212035685777664185e-03,-4.727739393711090088e-01,1.471106052398681641e+00
2.099999999999999922e-01,5.999999999999999778e-02,1.064549759030342102e-02,-4.628960788249969482e-01,1.544634222984313965e+00
2.099999999999999922e-01,7.000000000000000666e-02,1.192558184266090393e-02,-4.530725479125976562e-01,1.610646009445190430e+00
2.099999999999999922e-01,8.000000000000000167e-02,1.300618425011634827e-02,-4.432999193668365479e-01,1.670040249824523926e+00
2.099999999999999922e-01,8.999999999999999667e-02,1.386905834078788757e-02,-4.335779249668121338e-01,1.723849296569824219e+00
2.099999999999999922e-01,1.000000000000000056e-01,1.451625302433967590e-02,-4.238993823528289795e-01,1.773062586784362793e+00
2.099999999999999922e-01,1.100000000000000006e-01,1.496813073754310608e-02,-4.142587482929229736e-01,1.818573355674743652e+00
2.099999999999999922e-01,1.199999999999999956e-01,1.525283232331275940e-02,-4.046467840671539307e-01,1.861134529113769531e+00
2.099999999999999922e-01,1.300000000000000044e-01,1.540187373757362366e-02,-3.950534760951995850e-01,1.901353001594543457e+00
2.099999999999999922e-01,1.400000000000000133e-01,1.544486358761787415e-02,-3.854696154594421387e-01,1.939704060554504395e+00
2.099999999999999922e-01,1.499999999999999944e-01,1.540878042578697205e-02,-3.758882880210876465e-01,1.976536154747009277e+00
2.099999999999999922e-01,1.600000000000000033e-01,1.531454548239707947e-02,-3.663025200366973877e-01,2.012110710144042969e+00
2.099999999999999922e-01,1.700000000000000122e-01,1.517890021204948425e-02,-3.567079007625579834e-01,2.046617269515991211e+00
2.099999999999999922e-01,1.799999999999999933e-01,1.501441746950149536e-02,-3.470994532108306885e-01,2.080176591873168945e+00
2.099999999999999922e-01,1.900000000000000022e-01,1.483107358217239380e-02,-3.374787867069244385e-01,2.112886190414428711e+00
2.099999999999999922e-01,2.000000000000000111e-01,1.463530212640762329e-02,-3.278427422046661377e-01,2.144796609878540039e+00
2.099999999999999922e-01,2.099999999999999922e-01,1.443333923816680908e-02,-3.181917965412139893e-01,2.175951004028320312e+00
2.099999999999999922e-01,2.200000000000000011e-01,1.422847807407379150e-02,-3.085288405418395996e-01,2.206382989883422852e+00
2.099999999999999922e-01,2.300000000000000100e-01,1.402578502893447876e-02,-2.988528907299041748e-01,2.236115694046020508e+00
2.099999999999999922e-01,2.399999999999999911e-01,1.382690295577049255e-02,-2.891673147678375244e-01,2.265163898468017578e+00
2.099999999999999922e-01,2.500000000000000000e-01,1.363663934171199799e-02,-2.794731855392456055e-01,2.293548583984375000e+00
2.099999999999999922e-01,2.600000000000000089e-01,1.345627754926681519e-02,-2.697728276252746582e-01,2.321286678314208984e+00
2.099999999999999922e-01,2.700000000000000178e-01,1.328901946544647217e-02,-2.600676119327545166e-01,2.348393678665161133e+00
2.099999999999999922e-01,2.800000000000000266e-01,1.313824858516454697e-02,-2.503601908683776855e-01,2.374883413314819336e+00
2.099999999999999922e-01,2.899999999999999800e-01,1.300452835857868195e-02,-2.406517565250396729e-01,2.400770664215087891e+00
2.099999999999999922e-01,2.999999999999999889e-01,1.289225183427333832e-02,-2.309440076351165771e-01,2.426063299179077148e+00
2.099999999999999922e-01,3.099999999999999978e-01,1.280058361589908600e-02,-2.212390899658203125e-01,2.450773000717163086e+00
2.099999999999999922e-01,3.200000000000000067e-01,1.273347064852714539e-02,-2.115389406681060791e-01,2.474905490875244141e+00
2.099999999999999922e-01,3.300000000000000155e-01,1.269083470106124878e-02,-2.018457353115081787e-01,2.498454809188842773e+00
2.099999999999999922e-01,3.400000000000000244e-01,1.267476938664913177e-02,-1.921610236167907715e-01,2.521424531936645508e+00
2.099999999999999922e-01,3.499999999999999778e-01,1.268647424876689911e-02,-1.824867129325866699e-01,2.543808221817016602e+00
2.099999999999999922e-01,3.599999999999999867e-01,1.272731646895408630e-02,-1.728246510028839111e-01,2.565587520599365234e+00
2.099999999999999922e-01,3.699999999999999956e-01,1.279637590050697327e-02,-1.631773710250854492e-01,2.586749076843261719e+00
2.099999999999999922e-01,3.800000000000000044e-01,1.289584487676620483e-02,-1.535461843013763428e-01,2.607257127761840820e+00
2.099999999999999922e-01,3.900000000000000133e-01,1.302579417824745178e-02,-1.439346820116043091e-01,2.627097845077514648e+00
2.099999999999999922e-01,4.000000000000000222e-01,1.318660378456115723e-02,-1.343446671962738037e-01,2.646226644515991211e+00
2.099999999999999922e-01,4.099999999999999756e-01,1.337879896163940430e-02,-1.247782781720161438e-01,2.664604187011718750e+00
2.099999999999999922e-01,4.199999999999999845e-01,1.360297948122024536e-02,-1.152372211217880249e-01,2.682186603546142578e+00
2.099999999999999922e-01,4.299999999999999933e-01,1.385831460356712341e-02,-1.057259291410446167e-01,2.698928117752075195e+00
2.099999999999999922e-01,4.400000000000000022e-01,1.414496824145317078e-02,-9.624563157558441162e-02,2.714770317077636719e+00
2.099999999999999922e-01,4.500000000000000111e-01,1.446354761719703674e-02,-8.679722249507904053e-02,2.729664564132690430e+00
2.099999999999999922e-01,4.600000000000000200e-01,1.481360569596290588e-02,-7.738507539033889771e-02,2.743548631668090820e+00
2.099999999999999922e-01,4.699999999999999734e-01,1.519497111439704895e-02,-6.801086664199829102e-02,2.756368398666381836e+00
2.099999999999999922e-01,4.799999999999999822e-01,1.560601964592933655e-02,-5.867464840412139893e-02,2.768053293228149414e+00
2.099999999999999922e-01,4.899999999999999911e-01,1.604637131094932556e-02,-4.938041418790817261e-02,2.778551101684570312e+00
2.099999999999999922e-01,5.000000000000000000e-01,1.651539281010627747e-02,-4.012788832187652588e-02,2.787794828414916992e+00
2.099999999999999922e-01,5.100000000000000089e-01,1.701254025101661682e-02,-3.091780096292495728e-02,2.795733213424682617e+00
2.099999999999999922e-01,5.200000000000000178e-01,1.753437146544456482e-02,-2.175304293632507324e-02,2.802297592163085938e+00
2.099999999999999922e-01,5.300000000000000266e-01,1.807982102036476135e-02,-1.263293623924255371e-02,2.807429790496826172e+00
2.099999999999999922e-01,5.400000000000000355e-01,1.864628866314888000e-02,-3.558039665222167969e-03,2.811069726943969727e+00
2.099999999999999922e-01,5.500000000000000444e-01,1.923095807433128357e-02,5.471922457218170166e-03,2.813173055648803711e+00
2.099999999999999922e-01,5.600000000000000533e-01,1.982990279793739319e-02,1.445700973272323608e-02,2.813683032989501953e+00
2.099999999999999922e-01,5.699999999999999512e-01,2.043991163372993469e-02,2.339649945497512817e-02,2.812543630599975586e+00
2.099999999999999922e-01,5.799999999999999600e-01,2.105643227696418762e-02,3.229276090860366821e-02,2.809715986251831055e+00
2.099999999999999922e-01,5.899999999999999689e-01,2.167398855090141296e-02,4.114615172147750854e-02,2.805153369903564453e+00
2.099999999999999922e-01,5.999999999999999778e-01,2.228689566254615784e-02,4.995823651552200317e-02,2.798815965652465820e+00
2.099999999999999922e-01,6.099999999999999867e-01,2.288894727826118469e-02,5.873050540685653687e-02,2.790661334991455078e+00
2.099999999999999922e-01,6.199999999999999956e-01,2.347305044531822205e-02,6.746519356966018677e-02,2.780659437179565430e+00
2.099999999999999922e-01,6.300000000000000044e-01,2.403206750750541687e-02,7.616422325372695923e-02,2.768780708312988281e+00
2.099999999999999922e-01,6.400000000000000133e-01,2.455811575055122375e-02,8.483136445283889771e-02,2.754989385604858398e+00
2.099999999999999922e-01,6.500000000000000222e-01,2.504230663180351257e-02,9.346742182970046997e-02,2.739262819290161133e+00
2.099999999999999922e-01,6.600000000000000311e-01,2.547668293118476868e-02,1.020780280232429504e-01,2.721587896347045898e+00
2.099999999999999922e-01,6.700000000000000400e-01,2.585170045495033264e-02,1.106652542948722839e-01,2.701932668685913086e+00
2.099999999999999922e-01,6.800000000000000488e-01,2.615860477089881897e-02,1.192344799637794495e-01,2.680285453796386719e+00
